frame_id,point_id,x,y,z,doppler,snr,noise,timestamp
1,1,-0.2228,0.4218,-0.5793,0,162,691,23
1,2,0.1337,0.6339,-0.3788,0,162,691,23
1,3,3.2755,2.778,-1.6377,0,245,548,23
1,4,-5.9661,7.03,-2.5569,0,178,595,23
2,1,0.4345,0.7947,-0.6685,0,161,602,56
2,2,3.2755,2.778,-1.6377,0,266,529,56
2,3,-5.9661,6.9201,-2.841,0,171,599,56
3,1,3.2755,2.778,-1.6377,0,266,532,89
3,2,-5.682,7.1552,-2.841,0,188,580,89
4,1,3.2755,2.778,-1.6377,0,241,555,123
4,2,-5.9661,7.03,-2.5569,0,178,588,123
5,1,3.2755,2.778,-1.6377,0,243,552,156
5,2,-5.682,7.1552,-2.841,0,180,591,156
6,1,3.2755,2.778,-1.6377,0,245,551,190
6,2,-5.9661,7.03,-2.5569,0,185,581,190
7,1,3.2755,2.778,-1.6377,0,248,549,223
7,2,-5.9661,7.03,-2.5569,0,182,588,223
8,1,0.4011,0.8121,-0.6685,0,152,615,257
8,2,0.3342,1.0817,-0.8356,0,153,596,257
8,3,3.2755,2.6929,-1.7742,0,249,547,257
8,4,-5.682,7.1552,-2.841,0,192,576,257
9,1,-0.4011,0.5902,-0.4512,0,156,679,290
9,2,3.412,2.5177,-1.7742,0,246,549,290
9,3,-5.682,7.1552,-2.841,0,184,584,290
10,1,0.4011,0.8121,-0.6685,0,153,621,324
10,2,3.2755,2.778,-1.6377,0,263,532,324
10,3,-5.3979,7.256,-3.1251,0,173,593,324
11,1,0.4345,0.7947,-0.6685,0,173,607,356
11,2,3.2755,2.778,-1.6377,0,252,545,356
11,3,-5.9661,6.9201,-2.841,0,182,586,356
12,1,-0.4512,0.5902,-0.4011,0,160,674,390
12,2,3.412,2.5177,-1.7742,0,246,546,390
12,3,-5.682,7.1552,-2.841,0,162,601,390
13,1,0.0334,0.4388,-0.3509,0,155,705,423
13,2,0.3008,0.3019,-0.3677,0,155,705,423
13,3,-0.4261,0.5913,-0.4261,0,173,667,423
13,4,3.2755,2.6929,-1.7742,0,242,551,423
13,5,-5.9661,7.03,-2.5569,0,166,599,423
14,1,-0.4512,0.5902,-0.4011,0,167,675,456
14,2,3.2755,2.778,-1.6377,0,241,548,456
14,3,-5.9661,7.03,-2.5569,0,183,584,456
15,1,0.4011,0.8121,-0.6685,0,151,617,490
15,2,3.2755,2.778,-1.6377,0,250,543,490
15,3,-5.682,7.1552,-2.841,0,177,593,490
16,1,0.0501,0.4232,-0.3677,0,153,710,523
16,2,0.3175,0.2612,-0.3844,0,153,710,523
16,3,-0.4011,0.5902,-0.4512,0,150,671,523
16,4,3.2755,2.778,-1.6377,0,258,538,523
16,5,-5.682,7.1552,-2.841,0,193,576,523
17,1,3.2755,2.778,-1.6377,0,247,550,556
17,2,-5.682,7.1552,-2.841,0,180,592,556
18,1,3.2755,2.778,-1.6377,0,262,536,590
18,2,-5.682,7.1552,-2.841,0,182,588,590
19,1,-0.4011,0.5902,-0.4512,0,162,677,623
19,2,3.2755,2.778,-1.6377,0,265,535,623
19,3,-6.2502,6.8792,-2.2728,0,179,588,623
20,1,3.412,2.5177,-1.7742,0,265,530,657
20,2,-5.9661,7.03,-2.5569,0,183,586,657
21,1,-0.4261,0.5913,-0.4261,0,170,671,690
21,2,3.412,2.5177,-1.7742,0,248,549,690
