frame_id,point_id,x,y,z,doppler,snr,noise,timestamp
1,1,-0.273,0.4968,-0.3314,0,179,683,56
1,2,1.8801,1.3311,-1.0528,0,298,605,56
1,3,-5.526,1.5263,1.7826,0,178,583,56
2,1,-0.273,0.5093,-0.312,0,168,700,89
2,2,1.6712,1.5213,-0.6267,0,335,649,89
2,3,-5.3477,2.1603,1.6043,0,166,598,89
3,1,1.6015,1.6424,-0.4874,0,330,655,123
3,2,1.8717,1.4845,-1.0918,0,311,608,123
3,3,1.6712,2.2395,0.3342,0,237,615,123
3,4,-5.3477,2.1603,1.6043,0,165,593,123
4,1,1.4623,1.8122,-0.2785,0,285,631,156
4,2,1.7937,1.7163,-0.8579,0,340,586,156
4,3,-5.526,1.5263,1.7826,0,173,591,156
5,1,1.8104,1.6327,0.0724,0,318,610,189
5,2,1.5876,2.1986,0.752,0,187,616,189
5,3,-5.3477,2.1603,1.6043,0,176,588,189
6,1,-0.2005,0.6018,-0.4011,0,157,693,222
6,2,1.6712,1.632,-0.2089,0,270,637,222
6,3,1.8801,1.1969,-1.2032,0,297,606,222
6,4,-5.3477,2.1603,1.6043,0,171,597,222
7,1,1.9553,1.3812,-0.8272,0,314,588,256
7,2,0.752,1.5215,-1.8801,0,314,588,256
7,3,-5.3477,2.1603,1.6043,0,166,589,256
8,1,-0.2005,0.6018,-0.4011,0,164,680,289
8,2,1.3035,2.0614,0,0,271,617,289
8,3,1.5347,2.2404,0.1615,0,235,603,289
8,4,-5.3477,2.1603,1.6043,0,155,604,289
9,1,-0.1783,0.5934,-0.4234,0,161,688,322
9,2,1.5319,1.7757,0,0,254,663,322
9,3,1.5876,2.2689,0.5014,0,236,612,322
9,4,-5.3477,2.0659,1.7826,0,157,607,322
10,1,1.6712,1.6081,-0.3482,0,305,657,355
10,2,1.8801,1.3873,-0.9776,0,341,611,355
10,3,-5.526,1.5263,1.7826,0,171,590,355
11,1,1.6712,1.5914,-0.4178,0,303,664,389
11,2,1.8801,1.4374,-0.9024,0,288,614,389
11,3,-5.526,1.5263,1.7826,0,163,601,389
12,1,-0.2925,0.51,-0.2925,0,168,694,422
12,2,1.8104,1.5282,-0.5793,0,297,626,422
12,3,1.5041,2.2566,0.752,0,220,612,422
13,1,-0.1783,0.5769,-0.4456,0,167,690,455
13,2,1.7408,1.5149,-0.4178,0,323,648,455
13,3,1.4205,2.3101,0.752,0,242,604,455
13,4,-5.526,1.5263,1.7826,0,173,595,455
13,5,1.7157,1.6084,-1.1698,0.4758,258,572,455
14,1,1.8104,1.5755,-0.4345,0,322,610,489
14,2,1.5347,2.1739,0.5654,0,289,605,489
14,3,-5.3477,2.0659,1.7826,0,160,607,489
15,1,1.7408,1.494,-0.4874,0,327,660,522
15,2,1.4539,2.2476,0.4846,0,322,593,522
15,3,-5.526,1.5263,1.7826,0,180,585,522
16,1,-0.2228,0.6083,-0.3788,0,176,679,555
16,2,1.6712,1.6081,-0.3482,0,353,637,555
16,3,-5.3477,2.1603,1.6043,0,162,596,555
17,1,-0.2005,0.6018,-0.4011,0,180,685,590
17,2,1.6015,1.7004,-0.2089,0,310,642,590
17,3,-5.3477,2.1603,1.6043,0,161,598,590
18,1,-0.2451,0.6132,-0.3565,0,188,687,623
18,2,1.738,1.655,-0.4345,0,317,625,623
18,3,-5.526,1.5263,1.7826,0,162,599,623
19,1,1.6656,1.7445,-0.3621,0,335,607,656
19,2,-5.526,1.5263,1.7826,0,170,595,656
20,1,1.6656,1.7445,-0.3621,0,295,633,689
20,2,1.3731,2.2331,0.727,0,253,617,689
20,3,-5.3477,2.0659,1.7826,0,167,600,689
21,1,-0.1783,0.5934,-0.4234,0,169,684,722
21,2,1.7408,1.2845,-0.9052,0,232,651,722
21,3,1.6545,1.894,-0.3008,0,270,609,722
21,4,-5.526,1.2894,1.9608,0,166,590,722
22,1,-0.2535,0.4636,-0.3899,0,155,710,756
22,2,2.0305,1.3543,-0.6768,0,300,611,756
22,3,0.9024,1.6152,-1.7297,0,300,611,756
22,4,0.9776,1.5708,-1.7297,0,300,611,756
22,5,-5.526,1.5263,1.7826,0,165,600,756
23,1,1.7157,1.9827,-0.156,0,274,628,789
23,2,-5.3477,2.0659,1.7826,0,177,590,789
24,1,-0.273,0.4968,-0.3314,0,166,695,822
24,2,1.7297,1.8256,-0.3008,0,336,629,822
24,3,-5.3477,2.1603,1.6043,0,161,596,822
25,1,1.6015,1.5944,-0.6267,0,157,677,856
25,2,-1.8801,1.3382,0.4178,0,157,677,856
25,3,1.6712,2.2504,0.2507,0,267,601,856
25,4,-5.3477,2.0659,1.7826,0,174,588,856
26,1,-0.2674,0.6164,-0.3342,0,165,687,889
26,2,1.7408,1.4411,-0.6267,0,235,681,889
26,3,1.7937,1.9172,-0.078,0,318,618,889
26,4,1.5041,2.3251,0.5014,0,262,615,889
26,5,-5.526,1.5263,1.7826,0,155,608,889
26,6,1.0584,7.7701,-4.2336,0,154,569,889
27,1,-0.2451,0.5997,-0.3788,0,182,676,922
27,2,1.6545,1.894,-0.3008,0,307,648,922
27,3,1.8132,2.2669,-0.1727,0,204,639,923
27,4,-5.526,1.5263,1.7826,0,174,587,923
28,1,-0.273,0.4832,-0.3509,0,175,693,956
28,2,1.8717,1.7824,-0.4679,0,341,622,956
28,3,-5.526,1.5263,1.7826,0,170,593,956
28,4,1.6712,1.5213,-0.6267,0.4758,298,632,956
29,1,1.6545,1.9119,-0.1504,0,317,643,989
29,2,1.5041,2.3251,0.5014,0,266,614,989
29,3,-5.3477,2.1603,1.6043,0,191,573,989
29,4,-5.526,1.5263,1.7826,0,191,573,989
30,1,-0.2535,0.4793,-0.3704,0,161,702,1022
30,2,1.7937,1.8932,0.312,0,245,628,1022
30,3,1.0138,2.1631,-1.0918,0,245,628,1022
30,4,1.4678,2.4865,0.3454,0,220,625,1022
30,5,-5.526,1.5263,1.7826,0,171,595,1022
31,1,-0.2535,0.4793,-0.3704,0,166,698,1056
31,2,1.8717,1.7339,-0.6239,0,378,621,1056
31,3,1.5542,2.4335,0.3454,0,243,614,1056
31,4,-5.526,1.5263,1.7826,0,165,595,1056
32,1,1.7297,1.8256,-0.3008,0,308,625,1089
32,2,1.6405,2.3995,0.0863,0,237,616,1089
32,3,-5.3477,2.1603,1.6043,0,170,595,1089
33,1,-0.156,0.6288,-0.3788,0,186,679,1123
33,2,1.6545,1.9044,-0.2256,0,318,631,1123
33,3,1.6405,2.3949,0.1727,0,207,631,1123
33,4,-5.526,1.5263,1.7826,0,170,585,1123
34,1,-0.273,0.4832,-0.3509,0,176,690,1155
34,2,1.7937,1.8145,-0.6239,0,365,613,1155
34,3,-5.526,1.5263,1.7826,0,154,607,1155
