frame_id,point_id,x,y,z,doppler,snr,noise,timestamp
1,1,0.2589,0.2299,-0.3164,0,226,780,0
1,2,-0.0288,0.3577,-0.302,0,226,780,0
1,3,-1.8409,0.8615,2.1622,0,178,681,0
1,4,-1.4094,2.4897,1.6108,0,159,723,0
1,5,-2.9512,1.8472,-0.7651,0,244,798,0
1,6,-2.5312,4.314,-1.2656,0,168,883,0
1,7,-2.5024,4.7263,1.001,0,203,799,0
1,8,-3.8371,3.4779,-1.6683,0,203,799,0
1,9,-2.8073,4.8739,1.0528,0,176,815,0
1,10,-0.3509,4.5063,3.5092,0,176,815,0
1,11,-1.7517,7.3837,-3.0029,0,198,722,0
2,1,0.2589,0.2299,-0.3164,0,225,780,0
2,2,-0.0288,0.3577,-0.302,0,225,780,0
2,3,-1.8409,1.0679,2.117,0,166,695,0
2,4,-2.9512,1.8472,-0.7651,0,243,799,0
2,5,-2.5312,4.314,-1.2656,0,168,883,0
2,6,-2.6693,4.595,1.1678,0,200,802,0
2,7,-3.8371,3.4779,-1.6683,0,200,802,0
2,8,-2.8073,4.8739,1.0528,0,174,817,0
2,9,-0.3509,4.5063,3.5092,0,174,817,0
2,10,-1.7517,7.3837,-3.0029,0,206,716,0
3,1,0.2589,0.2299,-0.3164,0,229,776,1
3,2,-0.0288,0.3577,-0.302,0,229,776,1
3,3,-1.8409,0.8615,2.1622,0,184,677,1
3,4,-1.3088,2.6051,1.5101,0,155,725,1
3,5,-2.9512,1.8472,-0.7651,0,250,792,1
3,6,-2.5312,4.314,-1.2656,0,168,883,1
3,7,-2.5024,4.7263,1.001,0,203,799,1
3,8,-3.8371,3.4779,-1.6683,0,203,799,1
3,9,-2.8073,4.8739,1.0528,0,176,813,1
3,10,-0.3509,4.5063,3.5092,0,176,813,1
3,11,-1.7517,7.3837,-3.0029,0,204,718,1
4,1,0.2589,0.2299,-0.3164,0,227,778,1
4,2,-0.0288,0.345,-0.3164,0,227,778,1
4,3,-1.8409,1.0679,2.117,0,177,687,1
4,4,-2.9512,1.8472,-0.7651,0,246,797,1
4,5,-2.5312,4.314,-1.2656,0,167,884,1
4,6,-2.6693,4.595,1.1678,0,199,802,1
4,7,-3.8371,3.4779,-1.6683,0,199,802,1
4,8,-2.8073,4.8739,1.0528,0,172,817,1
4,9,-0.3509,4.5063,3.5092,0,172,817,1
4,10,-1.7517,7.3837,-3.0029,0,202,720,1
4,1,0.2589,0.2299,-0.3164,0,227,779,1
4,2,-0.0288,0.345,-0.3164,0,227,779,1
4,3,-1.9329,0.6284,2.1622,0,173,687,1
4,4,-1.4094,2.4897,1.6108,0,156,726,1
4,5,-2.9512,1.8472,-0.7651,0,249,793,1
4,6,-2.5312,4.314,-1.2656,0,168,883,1
4,7,-2.5024,4.7263,1.001,0,202,799,1
4,8,-3.8371,3.4779,-1.6683,0,202,799,1
4,9,-2.8073,4.8739,1.0528,0,176,814,1
4,10,-0.3509,4.5063,3.5092,0,176,814,1
4,11,-1.7517,7.3837,-3.0029,0,209,714,1
5,1,0.2589,0.2299,-0.3164,0,231,776,32
5,2,-0.0288,0.345,-0.3164,0,231,776,32
5,3,-1.8409,1.0679,2.117,0,170,690,32
5,4,-1.3088,2.6051,1.5101,0,152,731,32
5,5,-2.9512,1.8472,-0.7651,0,247,796,32
5,6,-2.5312,4.314,-1.2656,0,169,882,32
5,7,-2.6693,4.595,1.1678,0,202,799,32
5,8,-3.8371,3.4779,-1.6683,0,202,799,32
5,9,-2.8073,4.8739,1.0528,0,174,815,32
5,10,-0.3509,4.5063,3.5092,0,174,815,32
5,11,-1.5015,7.3327,-3.2532,0,212,708,32
6,1,-0.0431,0.3563,-0.302,0,233,776,65
6,2,0.2733,0.1895,-0.3308,0,233,776,65
6,3,-1.9329,0.6284,2.1622,0,177,678,65
6,4,-1.4094,2.4216,1.7114,0,173,719,65
6,5,-2.9512,1.8472,-0.7651,0,253,790,65
6,6,-2.5312,4.314,-1.2656,0,170,880,65
6,7,-2.6693,4.595,1.1678,0,202,800,65
6,8,-4.0039,3.364,-1.5015,0,202,800,65
6,9,-2.6319,5.0047,0.8773,0,173,816,65
6,10,-0.3509,4.5063,3.5092,0,173,816,65
6,11,-1.5015,7.3327,-3.2532,0,210,710,65
7,1,0.2589,0.2299,-0.3164,0,231,777,99
7,2,-0.0288,0.345,-0.3164,0,231,777,99
7,3,-1.4094,2.4216,1.7114,0,159,727,99
7,4,-2.9512,1.8472,-0.7651,0,251,792,99
7,5,-2.5312,4.314,-1.2656,0,168,882,99
7,6,-2.6693,4.595,1.1678,0,200,804,99
7,7,-3.8371,3.4779,-1.6683,0,200,804,99
7,8,-2.6319,5.0047,0.8773,0,171,818,99
7,9,-2.8073,4.8739,1.0528,0,171,818,99
7,10,-0.3509,4.5063,3.5092,0,171,818,99
7,11,-1.5015,7.3327,-3.2532,0,215,705,99
8,1,0.2589,0.2299,-0.3164,0,235,772,132
8,2,-0.0431,0.3563,-0.302,0,235,772,132
8,3,-1.9329,0.6284,2.1622,0,165,689,132
8,4,-1.3088,2.5441,1.6108,0,155,727,132
8,5,-2.9512,1.8472,-0.7651,0,254,788,132
8,6,-2.5312,4.314,-1.2656,0,168,883,132
8,7,-2.6693,4.595,1.1678,0,205,800,132
8,8,-3.8371,3.4779,-1.6683,0,205,800,132
8,9,-2.8073,4.8739,1.0528,0,176,814,132
8,10,-0.3509,4.5063,3.5092,0,176,814,132
8,11,-1.7517,7.3837,-3.0029,0,203,718,132
9,1,0.2589,0.2299,-0.3164,0,213,786,165
9,2,-0.0288,0.3577,-0.302,0,213,786,165
9,3,-1.8409,0.8615,2.1622,0,182,675,165
9,4,-1.3088,2.6051,1.5101,0,155,720,165
9,5,-2.9512,1.8472,-0.7651,0,249,793,165
9,6,-2.5312,4.314,-1.2656,0,168,882,165
9,7,-2.6693,4.595,1.1678,0,206,798,165
9,8,-3.8371,3.4779,-1.6683,0,206,798,165
9,9,-2.8073,4.8739,1.0528,0,180,810,165
9,10,-0.3509,4.5063,3.5092,0,180,810,165
9,11,-2.002,7.4176,-2.7527,0,199,723,165
10,1,0.2445,0.2627,-0.302,0,213,784,198
10,2,-0.0288,0.3694,-0.2876,0,213,784,198
10,3,-1.8409,0.8615,2.1622,0,157,699,198
10,4,-2.9512,1.8472,-0.7651,0,249,793,198
10,5,-2.5312,4.314,-1.2656,0,168,883,198
10,6,-2.6693,4.595,1.1678,0,204,801,198
10,7,-3.8371,3.4779,-1.6683,0,204,801,198
10,8,-2.8073,4.8739,1.0528,0,178,812,198
10,9,-0.3509,4.5063,3.5092,0,178,812,198
10,10,-2.002,7.4176,-2.7527,0,200,721,198
11,1,0.2445,0.2627,-0.302,0,211,782,231
