frame_id,point_id,x,y,z,doppler,snr,noise
1,1,0.7892,0.3223,-0.0764,0,213,486
1,3,0.3546,1.7026,1.6313,0,263,569
2,1,0.7892,0.3223,-0.0764,0,210,490
2,3,0.3546,1.7026,1.6313,0,261,570
3,1,0.7892,0.3223,-0.0764,0,214,486
3,3,0.3546,1.7026,1.6313,0,261,570
4,1,0.7892,0.3223,-0.0764,0,217,482
4,3,0.3546,1.7026,1.6313,0,261,570
8,1,0.7892,0.3223,-0.0764,0,215,484
8,3,0.3546,1.7026,1.6313,0,260,571
9,1,0.7892,0.3223,-0.0764,0,215,484
9,3,0.3546,1.7026,1.6313,0,262,569
10,1,0.7892,0.3223,-0.0764,0,213,487
10,3,0.3546,1.7026,1.6313,0,262,568
10,4,5.9468,2.0719,2.1805,0,147,565
11,1,0.7892,0.3223,-0.0764,0,217,482
11,3,0.3546,1.7026,1.6313,0,263,568
12,1,0.7892,0.3223,-0.0764,0,215,484
12,3,0.3546,1.7026,1.6313,0,260,571
10,1,0.7892,0.3223,-0.0764,0,213,486
10,3,0.3546,1.7026,1.6313,0,264,567
14,1,0.7892,0.3223,-0.0764,0,217,483
14,3,0.3546,1.7026,1.6313,0,264,567
15,1,0.7892,0.3223,-0.0764,0,217,482
15,3,0.3546,1.7026,1.6313,0,261,569
16,1,0.7892,0.3223,-0.0764,0,207,492
16,3,0.3546,1.7026,1.6313,0,262,569
17,1,0.7892,0.3223,-0.0764,0,217,483
17,3,0.3546,1.7026,1.6313,0,264,566
18,1,0.7892,0.3223,-0.0764,0,215,484
18,3,0.3546,1.7026,1.6313,0,263,567
19,1,0.7892,0.3223,-0.0764,0,213,487
19,3,0.3546,1.7026,1.6313,0,262,568
20,1,0.7892,0.3223,-0.0764,0,215,485
20,3,0.3546,1.7026,1.6313,0,262,567
21,1,0.7892,0.3223,-0.0764,0,219,480
21,3,0.3546,1.7026,1.6313,0,262,569
22,1,0.7892,0.3223,-0.0764,0,212,487
22,3,0.3546,1.7026,1.6313,0,263,568
23,1,0.7892,0.3223,-0.0764,0,213,486
23,3,0.3546,1.7026,1.6313,0,264,567
24,1,0.7892,0.3223,-0.0764,0,212,487
